TransactionID,CustomerID,TransactionAmount,PaymentType,ProductCategory,Quantity,DeviceType,IPAddress,ShippingAddress,BillingAddress,IsFraudulent,AccountAge,TransactionHour
2c9f067b-c5c,5cdb6ae0,245.15,Net Banking,Home,1,Desktop,1.112.58.29,48439 Audrey Shoals,07705 Hernandez Street,0,8,10
5a831f9c-4d9,154e076c,722.5,Debit Card,Sports,4,Tablet,145.212.155.89,692 Jacqueline Circle Apt. 643,0804 Adams Corners,0,37,0
8bbb1a1b-42a,09b66836,903.77,Net Banking,Electronics,1,Desktop,119.167.66.120,57596 Jason Points,55111 Martinez Fields,0,165,6
4c80d16a-6a7,be2ee694,518.66,Net Banking,Health,4,Desktop,131.54.64.9,3327 Andrew Heights,4238 Hurley Stream,0,21,5
3ea7a4cf-72c,9c44baa2,421.11,Debit Card,Sports,2,Mobile,101.122.96.65,822 Maria Stream,139 Harvey Burg Apt. 706,0,126,9
296d9f9d-95c,eea3b384,453.47,Debit Card,Electronics,4,Desktop,158.10.26.138,5054 Martin Dale Suite 661,11731 Walker Canyon,0,100,6
5687a0ca-cfc,4e1f6cda,769.58,Debit Card,Home,2,Tablet,21.216.178.254,3312 Michael Spur,6540 Helen Oval,0,82,17
1538cd62-f09,148aad97,338.46,Debit Card,Home,4,Tablet,207.245.176.29,773 Brenda Mission,0066 Jack Station,0,288,11
fe37e780-649,ac43e4ee,125.06,Net Banking,Sports,1,Desktop,15.184.55.162,4409 Latoya Corners Suite 172,4314 Young Prairie Suite 354,0,343,2
8ac2959c-ecd,22ea435f,322.86,PayPal,Home,2,Desktop,75.122.221.62,492 Turner Mountains,78412 Webb Hollow,1,324,23
365b105e-01d,1861caaa,542.93,Debit Card,Home,2,Tablet,184.106.23.247,252 Hartman Harbor,7359 Anna Viaduct,0,243,7
bf8e6f2b-fe3,c12442be,303.29,Debit Card,Sports,5,Mobile,114.194.64.169,50093 Gary Plains Apt. 384,0671 Tanya Bridge,0,393,14
a2ddc4d5-8b1,06f48269,11.31,PayPal,Clothing,5,Tablet,25.103.130.62,39028 Amanda Island,32269 Guy Route,0,102,2
240bcdbf-5aa,a53e9401,977.81,Debit Card,Electronics,3,Desktop,80.202.2.236,7260 Mooney Crest Suite 894,478 Amy Key,0,35,18
3d7398ee-c9f,56db14a5,862.24,Credit Card,Toys & Games,2,Desktop,15.171.96.20,228 Thomas Lock,968 Maria Locks Suite 771,0,92,1
03d49200-cc8,22806f7a,668.22,PayPal,Sports,4,Desktop,165.19.229.229,717 Joshua Parkway Suite 800,79334 Martin Port Suite 328,0,265,6
901c182c-aa1,ba312690,374.34,PayPal,Health,4,Mobile,202.22.171.60,14683 Davis Corner Apt. 354,39791 Powell Walks Suite 162,0,197,16
192732af-711,9b6a9fdc,258.48,PayPal,Sports,3,Desktop,164.213.170.192,2305 Smith Pass,4982 Stone Mission Suite 992,0,200,4
99fcecba-d68,65fbd15f,929.47,PayPal,Clothing,1,Tablet,6.82.161.190,4751 Jackson Vista Apt. 800,66465 Johnson Trafficway Apt. 528,0,377,21
aaf1445a-365,98c5225e,706.53,Net Banking,Home,3,Tablet,173.57.242.223,35555 Jack Crossroad Apt. 577,708 Allen Lock Suite 042,0,130,6
0e14c1cd-5ff,4b592b6b,763.34,PayPal,Health,4,Tablet,39.32.134.135,6377 Matthew Cove Apt. 307,1055 Lopez Manor,0,197,8
dc7aa042-b53,564df338,49.66,Credit Card,Toys & Games,5,Mobile,4.201.235.196,18276 Wilkerson Crescent,77258 Latoya Lakes Apt. 183,0,172,17
20b98db1-2ec,0c22d73d,828.88,Credit Card,Home,2,Mobile,179.161.121.234,15249 Bryant Course,08544 Gabrielle Forges,0,146,0
0cdc665b-3ca,ffa9f3ba,270.06,PayPal,Clothing,3,Desktop,171.177.52.15,046 Clark Dam,14443 Thomas Mountains,0,55,5
685752e6-b10,4151880e,529.18,Debit Card,Health,3,Desktop,212.153.79.142,148 Kenneth Fork Apt. 824,49236 Gregory Run Suite 929,0,288,17
aea46560-5d3,508d4c34,24.27,Credit Card,Sports,4,Mobile,19.59.199.94,7822 Jessica Plains Suite 601,80867 Frederick Walks Apt. 145,0,367,19
d1bf886a-d58,76719a6b,499.91,Debit Card,Home,4,Tablet,44.121.252.75,9657 Hobbs Manors,32824 Welch Glens,0,279,7
8472fffd-602,ac391534,797.7,Net Banking,Home,5,Mobile,98.211.246.89,36262 Johnson Fords Suite 478,207 Kaitlyn Landing Suite 109,0,344,21
ad70c3cf-e5c,934e5c69,550.42,Credit Card,Home,5,Mobile,222.127.71.51,12907 Miranda Hills Apt. 381,248 Wilson Lodge,0,360,9
8e861b8f-67e,f9fc02eb,172.93,Credit Card,Health,1,Tablet,190.145.149.185,55135 Watson Road Apt. 664,579 Gonzalez Course Suite 716,0,368,13
37aeac4f-fdb,3f80950f,603.77,Net Banking,Clothing,5,Tablet,27.54.31.80,515 Harrison Forge,0461 Dylan Flats Apt. 179,0,225,18
2cc27d6a-35f,7cd93fc6,400.25,Credit Card,Home,1,Mobile,221.157.133.45,764 Katherine Cove,03176 Dean Fork,0,374,16
ac2b32e2-a75,aef56555,499.36,Debit Card,Health,2,Desktop,43.136.96.53,30533 Michael Plain Apt. 137,00211 Antonio Estates Suite 644,0,88,15
7127936a-857,931508ef,824.66,Debit Card,Sports,2,Tablet,94.128.195.143,31740 Anderson Cliff Apt. 734,2471 House Spring,0,319,6
9f4d0284-936,df5ba946,341.61,Net Banking,Health,4,Mobile,140.123.81.5,8718 Gill Spur Apt. 800,21475 Melissa Crescent,0,366,5
c5e85a33-565,49550ca7,904.03,PayPal,Health,4,Tablet,182.55.238.105,70469 Wilson Terrace,01216 Leon Heights,0,37,12
7d3baaf3-9eb,1064cb0f,518.82,Net Banking,Toys & Games,5,Mobile,95.10.167.154,0004 Melinda Meadows Suite 649,91336 James Glen,0,238,19
c3f66cf9-4e3,e60edae5,824.4,PayPal,Toys & Games,4,Mobile,166.26.126.125,7383 Jackson Motorway,767 Calvin Orchard Apt. 171,0,241,16
3ccc4d16-c24,a3362078,461.92,PayPal,Clothing,3,Desktop,75.201.222.137,77919 Patterson Crossroad,825 Corey Dale Suite 393,0,186,16
07549821-9be,826f4e45,178.6,PayPal,Home,3,Mobile,202.84.116.60,67891 Christopher Neck Suite 614,96770 Howard Islands,0,172,4
e89e2795-f95,9dc04620,618.77,PayPal,Home,3,Mobile,88.93.51.209,23925 Abigail Crossing,4312 Evans Squares,0,101,11
ce532c9f-b49,2286ef73,705.1,PayPal,Electronics,5,Tablet,73.180.68.177,91878 Shawn Village Apt. 339,812 Francis Glens Suite 209,0,253,21
b5f911c3-f6c,c283814b,322.77,PayPal,Health,3,Tablet,150.252.58.156,0621 Liu Spur,4222 Gibson Mount,0,66,3
fe99365d-cd4,7f7ad54c,521.47,Credit Card,Health,2,Tablet,223.182.239.52,731 Yates Place Suite 843,53792 Miller Walk Apt. 307,0,169,17
9142ffd3-eb4,1aafef01,840.55,Credit Card,Home,2,Tablet,209.149.159.122,57742 Ramirez Street Suite 565,816 Laura Turnpike,0,161,0
05cdbb57-e82,9aa1f941,479.41,PayPal,Sports,4,Desktop,183.97.222.209,78671 Breanna Mountain,782 Tyler Station,0,50,19
43a587f9-6ee,8958028a,450.2,Debit Card,Electronics,5,Tablet,25.31.192.137,36287 Billy Groves,0863 Sweeney Underpass Suite 803,0,184,22
d7195b08-d3f,9ceaeebc,235.16,PayPal,Toys & Games,2,Desktop,71.207.7.196,498 Joshua Valley Suite 168,552 Duran Camp,0,394,7
a6bf680e-be0,85170350,578.15,Net Banking,Electronics,5,Desktop,64.64.13.108,759 Sampson Village,20119 Jason Square Suite 761,0,129,20
9f039902-1a6,fdedf34e,418.95,Debit Card,Clothing,5,Tablet,144.37.47.31,5415 Phillip Hills,2355 Soto Garden,0,290,12
41e54459-384,1ddf3558,919.45,Credit Card,Electronics,4,Desktop,77.165.39.133,33396 Bailey Garden Apt. 066,90617 Harris Forge,0,305,20
d21c075e-12e,5f70be74,546.98,Credit Card,Sports,3,Tablet,112.236.168.242,854 Chelsea Mews,797 Cook Course Apt. 464,0,33,17
f2512f92-544,92acd170,351.9,Net Banking,Toys & Games,3,Mobile,56.212.85.62,70864 Ronald Parkways,749 Vanessa Keys Apt. 482,0,360,12
77e35bf2-deb,0d4e5904,343.08,Net Banking,Toys & Games,5,Mobile,30.127.178.236,401 Samantha Viaduct Apt. 287,459 Brenda Harbors,0,247,6
97c6d518-f1b,a2dbdeb9,250.16,Net Banking,Electronics,5,Desktop,99.191.248.35,376 Massey Flat,292 Rose Drive,0,117,10
bb503621-f6b,ed8470c2,927.54,PayPal,Electronics,4,Mobile,212.204.171.153,43080 Sean Corners,071 Maria Overpass Apt. 100,0,66,12
6ef6fea7-27d,979514ff,844.42,Net Banking,Electronics,3,Tablet,173.92.7.9,3119 Erik Canyon,4675 Megan Bridge Apt. 036,0,327,18
f220f813-03e,882e913a,752.74,Net Banking,Electronics,3,Desktop,184.240.159.239,01695 Smith Fork,5212 Silva Bypass,0,360,21
57bd78bf-09e,aa5bce83,57.37,Credit Card,Toys & Games,1,Tablet,18.57.50.200,85333 Crawford Forge,90853 Mark Landing,0,396,23
c8f0bf04-c21,748e2222,592.95,Credit Card,Toys & Games,1,Tablet,94.35.153.120,1202 Robert Points Apt. 025,535 Lopez Shores Suite 968,0,31,18
1a8ab01e-b10,0818923b,675.59,Debit Card,Toys & Games,5,Mobile,206.28.201.127,84208 Eric Court,2221 Blake Rapids Suite 410,0,154,5
39d0ea7c-98c,b1d0591c,290.47,PayPal,Health,3,Mobile,21.235.156.223,3620 Amanda Islands,03116 Hart Lake Apt. 401,0,185,12
61e39e24-122,ada48118,397.95,PayPal,Clothing,2,Mobile,159.170.99.146,04935 Mckenzie Manors,96914 Davis Summit Apt. 205,0,375,20
2b7787fc-f0c,fd7beee2,434.83,Net Banking,Health,3,Mobile,161.42.90.106,669 Kyle Mill Apt. 452,65925 Gonzalez Forest,0,149,6
1cf5e020-769,7ee35015,708.29,PayPal,Toys & Games,2,Desktop,203.240.40.7,1218 Davis Ramp,458 Deanna Common Suite 614,0,202,4
7ce48fbe-82e,53a48fb9,714.71,Debit Card,Sports,4,Desktop,211.61.181.36,3807 Waters Cove,56275 Simmons Parkway Apt. 137,0,165,10
2d19a6a8-241,2765ed3d,46.99,Credit Card,Electronics,4,Desktop,88.162.14.192,1434 Cook Isle Apt. 895,42011 Hutchinson Dale Apt. 478,0,351,9
588ea689-95f,8eb260d4,753.06,PayPal,Home,3,Mobile,66.240.92.148,4030 Brandy Mountain,9101 Jason Tunnel Apt. 799,0,151,21
ce803a00-ed2,456779c0,516.63,Credit Card,Clothing,3,Tablet,14.2.121.147,779 Mario Wall Suite 322,20093 Teresa Corner,0,120,5
78a6ed48-d93,f631faf5,910.66,Debit Card,Sports,4,Tablet,15.132.204.8,143 Garcia Locks,05669 James Mission Apt. 660,0,398,1
cf5a490b-404,1af542b9,390.92,Credit Card,Health,3,Tablet,13.144.101.111,8012 Nathaniel Extension,7677 Reyes Centers Suite 549,0,14,19
ca3a2ba2-1a3,48974f0d,391.97,PayPal,Sports,1,Desktop,121.250.125.92,27054 Miller Trace,928 Samantha Gateway Apt. 557,0,265,15
48e1ccc4-614,4936901d,601.54,Credit Card,Toys & Games,3,Tablet,174.88.121.105,364 Gonzalez Summit Suite 591,547 Stanley Knoll,0,93,0
02a5609e-0bb,69384ab6,369.33,PayPal,Toys & Games,1,Desktop,11.84.1.66,8493 Kennedy Brook,4613 Peters Estate,0,290,20
894e3e23-605,dfa5c31f,353.26,PayPal,Home,3,Mobile,101.237.47.112,34953 Aaron Locks Suite 250,80990 Thomas Park,0,121,13
98424dc7-c1f,83b3e4d6,586.97,Debit Card,Clothing,5,Mobile,194.33.220.24,55563 Diane Row Apt. 031,210 Carrie Islands,0,42,22
9266a546-348,94874e03,242.48,Debit Card,Home,3,Tablet,23.65.204.18,43225 Moore Station,30016 Williams Square,0,129,20
cc4cccc5-5cc,8c7b476a,134.13,Debit Card,Toys & Games,2,Mobile,64.56.4.153,864 Jessica Court Suite 350,0681 Michael Fort Apt. 186,0,134,7
3e70fe99-a83,6306d10a,275.76,Debit Card,Clothing,1,Tablet,37.252.62.27,25557 Mueller Hill Apt. 709,38468 Leach Park,0,214,2
fb140166-509,a781870e,826.35,Credit Card,Home,4,Tablet,192.96.237.128,263 Lewis Row,64993 Tanya Plains,0,189,7
d13e34c7-cf0,a4872d15,708.66,PayPal,Home,5,Mobile,84.130.139.143,748 Booker Locks,011 Kim Ways Suite 000,0,392,18
4ac03132-862,ac27539d,161.58,PayPal,Health,1,Mobile,206.155.176.6,760 Ellis Roads,35887 Monroe Brooks,0,157,2
b09a89a3-ddf,333daecd,753.79,Credit Card,Electronics,5,Tablet,132.1.223.143,512 Dunlap Station,16298 Cabrera Shore,0,49,3
86cb504c-bf3,629af460,169.82,Net Banking,Sports,4,Tablet,17.9.210.82,17155 Weber Lodge,4060 Yoder Curve Suite 723,0,307,8
80722c92-2f8,4103479a,845.93,PayPal,Electronics,2,Tablet,218.242.143.184,647 Anthony Dale,5353 Thomas Stream,0,316,3
c5726270-e90,478c08cc,960.99,Net Banking,Home,5,Mobile,87.41.54.191,33638 Lopez Place Apt. 514,622 Pace Avenue Apt. 554,0,54,2
3628c3b4-0a9,e0d7f30e,409.64,Debit Card,Home,1,Mobile,46.183.242.90,807 Johnson Parks,9506 Jason Mill,0,43,18
a9fdd67d-01c,ae6e05eb,68.32,Debit Card,Home,3,Desktop,28.64.212.209,2483 Gonzales Harbor,99779 Eric Ville,0,200,14
485a8047-aef,4508b1db,870.7,Net Banking,Clothing,3,Desktop,221.4.77.190,333 Robert Pike,2454 Donald Ways Apt. 209,0,268,1
0317a85e-ca1,81166335,947.27,Debit Card,Home,3,Mobile,163.66.162.248,6120 Darin Brook,4650 April Divide,0,146,23
47eca64b-963,189f8e2f,689.56,Net Banking,Sports,1,Desktop,178.241.243.107,6046 Kenneth Brooks Suite 416,41049 Tanner Overpass Apt. 594,0,218,15
5728f082-ab6,409862f7,650.5,PayPal,Sports,3,Mobile,191.158.152.156,964 Patterson Key,3947 John Drive Suite 737,0,164,6
f5c09651-fe0,fdee0e83,279.6,Debit Card,Sports,3,Tablet,48.179.155.196,885 Smith Glen Suite 048,21653 Thompson Mill Suite 467,0,158,9
67909977-ac4,e28be47a,464.63,Net Banking,Clothing,5,Mobile,125.25.251.253,3292 Rogers Manors,1696 Kathleen Crossroad Suite 890,0,304,1
6d831cb9-2b4,952c1539,397.69,PayPal,Toys & Games,3,Tablet,167.225.75.6,31186 Brittany Mill Suite 236,86541 Jessica Points Suite 629,0,348,13
21d7a069-7a6,e792046f,739.34,PayPal,Clothing,5,Mobile,34.210.58.18,474 Lucas Street,67404 Christopher Plaza,0,163,3
d4f02e62-a60,e1d492a8,735.95,Debit Card,Toys & Games,5,Tablet,207.34.121.111,28135 Allen Stream Apt. 242,25223 Alexis Lights Suite 427,0,274,5
8ab12580-b81,18173666,792.78,Debit Card,Toys & Games,5,Desktop,207.26.137.37,3540 Torres Curve,258 Maria Green,0,142,1
d715af1f-5c1,06a90009,94.22,Net Banking,Sports,1,Desktop,207.12.192.110,24490 Jackson Harbor,71976 Heather Villages Suite 208,0,34,0
7b79bbba-c95,66885a2b,750.21,Debit Card,Health,5,Tablet,53.97.211.215,37466 Wise Alley,2493 Liu Hollow,1,297,22
23ef800f-566,de3b6f10,449.1,Credit Card,Clothing,3,Tablet,204.254.90.8,0057 Bruce Glens Suite 263,569 Bowen Turnpike,1,322,8
467d8253-609,4a7ff235,18.77,PayPal,Clothing,2,Mobile,160.125.143.229,32141 Ward Mountain Apt. 544,90826 Mendez Street Suite 814,0,387,0
259ef8e0-054,67d9e23c,693.52,Net Banking,Home,3,Mobile,191.231.194.85,352 David Pine,8700 Jonathan Fort Apt. 836,0,288,8
79277f9c-9b6,0cc7175c,217.53,Credit Card,Health,4,Tablet,108.207.245.218,0515 Lisa Manor Suite 041,0558 Amy Drive,0,110,10
46727f67-e79,65aef3b1,399.97,Debit Card,Home,3,Mobile,115.174.83.199,42797 Schroeder Glens Apt. 945,487 Johnson Oval Suite 852,0,148,8
9059e58e-da5,5b55e413,453.07,Net Banking,Electronics,5,Desktop,149.212.4.138,42250 Vega Walks Suite 625,17015 Rachel Fork,0,230,1
64211523-9fc,b3fa69f0,559.75,Net Banking,Electronics,3,Tablet,133.204.143.104,42652 Graves Street,019 Mcpherson Island Apt. 918,1,224,21
abff42fc-a82,e1b03b6b,850.85,PayPal,Home,5,Mobile,162.216.107.19,710 Wendy Plaza,54035 Barrett Harbors Suite 401,0,347,16
7680a1ec-45a,c5eb45ca,101.83,PayPal,Sports,4,Desktop,105.239.166.180,5828 Macdonald Camp,565 Anna Walks,0,194,15
a35cd4c4-217,7af951f0,145.94,Net Banking,Sports,1,Mobile,51.246.136.47,46429 Vanessa Walk Apt. 427,1959 Jason Plains,0,16,11
ce7cc53b-b80,4e55d5a1,845.78,PayPal,Health,2,Tablet,94.212.136.90,828 Jackson Lodge,93576 Karen Plaza,0,240,18
1b54ced4-423,da0409e9,141.61,PayPal,Sports,1,Tablet,111.204.206.231,6841 Kari Haven,55930 Cody Spur Suite 871,0,193,15
ccefd16c-95c,fd63372c,865.28,Net Banking,Clothing,4,Mobile,42.135.210.125,12695 Natasha Curve,639 Fox Spurs Suite 398,0,18,4
d4488ac0-757,49e02d54,902.16,PayPal,Clothing,3,Tablet,55.136.123.77,571 Guerra Highway,5678 Thomas Circle,0,128,22
907b9ce8-c72,cf275972,403.36,Credit Card,Sports,2,Tablet,159.212.228.132,398 Jones Run,66761 Travis Prairie Apt. 953,0,128,1
79d84f2d-b34,b16dd728,139.75,Debit Card,Clothing,1,Mobile,70.178.108.207,27731 Snyder Streets,618 Bailey Land,0,289,17
57fa585d-282,fe9b5f77,721.56,PayPal,Home,1,Tablet,77.154.135.246,98102 Juarez Route,9187 Perez Coves,0,328,13
45acadeb-14e,331041fb,482.26,Credit Card,Clothing,2,Desktop,136.79.182.232,039 Carlson Burg,56702 Kyle Meadows,0,334,2
32f5f4f8-f44,7305e0d2,835.64,Net Banking,Electronics,1,Desktop,134.117.109.73,8953 Selena Creek,263 April Port Suite 257,1,95,7
7544189d-b1a,fbf1078d,392.8,Debit Card,Sports,4,Desktop,202.137.219.10,830 Woodward Rue,90707 Michael Forges Suite 810,0,201,3
4f4bd1ae-e79,5c78c66f,753.31,Debit Card,Electronics,4,Tablet,162.37.158.105,004 Elizabeth Unions Suite 037,03055 Ray Fork,0,166,0
1b312795-487,635b315b,135.8,Debit Card,Sports,4,Desktop,195.179.227.246,364 Hull Ridge Apt. 476,5349 Crawford Flat Suite 671,0,235,23
28038cb7-c3e,8e83f3c9,368.38,PayPal,Sports,2,Mobile,107.171.24.177,6723 Willis Village,444 Nguyen Expressway Suite 072,0,45,10
603b98fc-291,fd473070,212.44,Net Banking,Clothing,3,Desktop,142.173.93.77,208 Jessica Loaf,01473 Richard Park,0,268,3
5af96723-bbf,ee846fc5,164.7,PayPal,Toys & Games,3,Tablet,159.127.30.252,5489 Shannon Vista,230 Robert Grove Apt. 453,1,136,14
434ed833-538,bd2432d2,501.2,PayPal,Health,1,Desktop,108.96.66.172,77561 Downs Rue,3287 Dale Key Apt. 315,0,331,18
7cf49656-8aa,9e2975a9,908.96,PayPal,Home,1,Desktop,92.160.45.39,542 Yoder Highway Suite 196,144 Jason Run,0,378,7
26e289a0-b66,1ca2f796,241.21,Debit Card,Sports,3,Tablet,156.151.91.167,4646 Williams Loop Apt. 179,12458 Johnson Land,0,239,5
a56cae64-d7c,a44a8323,968.59,Credit Card,Home,3,Mobile,152.214.72.241,83387 Kim Forks,1101 Deleon Flat Suite 247,0,282,10
63cf5787-0c6,a709c0bf,559.01,Net Banking,Toys & Games,3,Mobile,207.212.232.141,87620 Taylor Garden Suite 482,544 Alyssa Turnpike,0,240,4
1163ce9a-0b7,226878de,735.49,Credit Card,Home,2,Desktop,193.83.134.59,478 Andrea Track,12019 Cook Street,0,206,5
53c6b5c2-3e5,76de5579,61.63,PayPal,Clothing,2,Mobile,108.92.212.137,169 Lindsay Fort,26025 Garcia Extensions Suite 776,0,378,7
e09535d1-5f0,e1a35651,231.38,PayPal,Toys & Games,5,Mobile,122.208.171.99,862 Meredith View Suite 329,26590 Jerome Highway Suite 209,0,311,20
eb959503-573,e2a69c66,640.54,Debit Card,Sports,1,Tablet,153.29.76.142,083 Jones Motorway Apt. 398,5711 Henry Landing,0,173,6
7a4a9717-dd3,87a022c1,980.65,Net Banking,Electronics,4,Mobile,125.144.121.131,11501 Cochran Islands Suite 438,688 Alexander Road,0,133,10
176647bb-268,c0dbd1b2,601.75,Net Banking,Toys & Games,4,Tablet,162.236.152.112,0956 Green Dale Apt. 411,3800 Wheeler Crossroad Suite 447,1,216,6
b045805d-fbc,d043ffd8,513.84,Debit Card,Electronics,3,Desktop,168.144.185.4,33002 Tina Ville,4348 Jonathan Lodge,0,65,6
de5e5725-dcb,3081405a,65.11,PayPal,Clothing,2,Desktop,187.183.142.181,9791 Julie Vista,3769 Susan Road Suite 955,0,17,23
f000b991-7ea,980f8474,57.65,Net Banking,Electronics,3,Desktop,163.235.49.107,542 Leslie Crossroad Apt. 642,168 Saunders Mountain Apt. 795,0,3,14
288473a8-9d3,b2149114,883.47,PayPal,Electronics,2,Tablet,168.85.121.245,0268 Harmon Road Apt. 649,56576 Miguel Hills Suite 102,0,101,18
d617efa5-b37,28ce5ee2,488.18,Credit Card,Electronics,5,Desktop,110.77.56.29,9543 Holmes Row,310 Michelle Islands,0,97,18
ea89c841-5fd,b4dc47ac,153.84,Net Banking,Home,5,Desktop,111.48.51.27,26522 Fox Creek,5492 Cruz Village,0,134,7
eaa42bb4-d7c,bb4e56c0,752.61,Debit Card,Sports,2,Desktop,156.33.215.31,862 James Corners,129 Wallace Street,0,151,17
4ca4ed13-dd3,02406f57,511.01,Credit Card,Sports,2,Mobile,121.195.157.234,65816 Mark Grove Apt. 837,458 Norton Causeway,0,347,14
ee9c4cca-1c9,50cdef0c,810.27,Debit Card,Sports,1,Tablet,43.85.88.119,948 Castaneda Loaf,26388 Adams Fort,0,88,14
1aa60df9-082,d1e81166,566.14,Credit Card,Electronics,4,Tablet,132.214.98.41,08919 Michael Row,79662 Paul Trace Apt. 681,0,122,11
023bde93-8b3,3921f1eb,901.07,PayPal,Electronics,3,Tablet,161.231.233.11,779 Stephen Forge Suite 081,3793 Moore Falls,0,69,21
bc460692-3a0,d33d3b0e,971.77,PayPal,Health,1,Tablet,69.182.239.60,323 Conner Streets Apt. 600,317 Mckenzie Row Suite 524,0,124,1
9a003e6d-1f6,c8bea59c,309.29,Net Banking,Sports,4,Mobile,134.18.121.4,12793 Aaron Terrace,989 Sparks Forest Suite 468,0,86,22
09931f97-5ef,bd2057ee,10.88,Credit Card,Clothing,5,Mobile,141.28.199.253,67176 White Falls,8697 Morales Village,0,153,18
84caa110-e73,c6ca5b3a,412.54,PayPal,Electronics,2,Tablet,162.202.224.62,87995 Terrell Haven,93911 Lewis Inlet,0,227,10
69f33ad6-16a,6f4b708e,630.44,PayPal,Clothing,3,Mobile,56.41.238.61,930 Alexander Brook,64281 Melissa Drive Apt. 797,0,140,8
1767f0cd-6ac,3deb4816,667.22,Credit Card,Health,3,Desktop,165.66.47.53,3659 James Vista,810 Nelson Terrace Suite 473,0,137,13
a1cbb718-4b1,1851bd02,330.49,Credit Card,Health,4,Mobile,84.241.136.67,1188 Hamilton Oval,51746 Mccoy Throughway Apt. 797,0,124,8
4b7706dc-298,16135bf4,47.96,Debit Card,Home,4,Mobile,1.128.16.11,0375 Davenport Rapids,95132 Margaret Greens,0,144,13
680f69a4-607,bc8e19af,301.69,Net Banking,Health,1,Tablet,97.197.240.8,048 John Glen,59763 Daniel Village,0,355,20
429e621f-52f,7fe41679,377.44,Credit Card,Toys & Games,1,Desktop,85.248.151.159,91203 Joanna Cove,5933 Scott Rapids,0,361,3
279a3dc4-305,83a2e2bb,883.62,Debit Card,Sports,3,Tablet,108.2.196.111,75256 Cobb Haven,92448 Nicole Manors Apt. 389,0,176,16
1289ae57-039,1bb892a0,842.07,Net Banking,Sports,1,Tablet,95.111.244.26,14260 Lopez Junctions,7785 Cassandra Motorway,1,100,7
0f09bde4-f34,57baca09,727.65,PayPal,Sports,1,Tablet,216.191.246.129,728 Williams Bridge Suite 509,5070 Timothy Rapids,0,234,14
60ccf20e-ed8,1485a600,617.63,PayPal,Clothing,2,Mobile,161.175.212.107,46741 Smith Well,671 Pittman Manors Apt. 588,0,118,12
99bfb858-be2,da3e7c9e,747.7,Net Banking,Clothing,2,Mobile,1.118.58.230,75163 Travis Flat,91013 Ashley Square Suite 759,0,119,8
a8bb28bf-2ec,c282f469,856.09,Credit Card,Electronics,3,Mobile,157.69.166.122,821 Jessica Stream Apt. 278,8341 Rodney Crescent,0,77,11
ba401f31-4e9,b1f58b75,977.6,PayPal,Electronics,3,Mobile,213.188.28.210,92521 Jeff Creek Suite 216,71714 Brian Run Apt. 795,0,184,22
17dbd890-fc4,e773b040,846.77,Debit Card,Toys & Games,3,Desktop,143.241.142.140,69896 Morales Hill,4939 Yang Villages Apt. 789,0,147,6
751673b6-c86,fbd3c670,249.58,Net Banking,Sports,3,Tablet,220.117.175.28,94059 Eric Course Apt. 958,219 Jerome Cove,0,81,14
40d74fa4-02d,7e2b61e9,581.8,PayPal,Sports,2,Tablet,190.185.176.76,88914 Pamela Rapid Suite 470,5299 Collier Neck Suite 671,0,39,9
2948b12e-d07,ba8e916b,483.78,Debit Card,Sports,1,Desktop,161.239.156.200,34410 Proctor Bridge,834 Johnson Forest,0,8,15
3f9d2816-6cc,e0726ad3,506.83,Debit Card,Clothing,1,Mobile,85.73.233.138,851 Matthew Trail Suite 788,6658 David Lock Apt. 497,0,254,18
10da16a4-2fb,6d0abe29,942.19,Credit Card,Clothing,1,Desktop,187.231.92.69,71265 Chambers Row,52360 Garza Port Suite 118,0,44,15
ed16bc81-f4f,134501e2,285.05,Net Banking,Clothing,2,Tablet,16.69.241.140,8424 Michael Path,76383 Tiffany Row,0,99,14
45b629d7-244,240ef9c5,998.28,Credit Card,Health,1,Mobile,163.105.28.25,436 Michael Rue Apt. 609,14604 Noah Spur Suite 143,0,355,6
4bb94683-bf8,925931cc,796.88,Net Banking,Electronics,2,Desktop,147.25.112.101,3941 Glen Mission,553 Tracy Turnpike,0,141,0
63bb7552-907,02d4ef72,544.1,Debit Card,Electronics,4,Desktop,114.4.137.194,145 Tate Key Suite 239,42710 Brett Plains,0,303,8
9e7c80f4-56f,162b1488,572.34,Credit Card,Health,1,Mobile,102.45.138.32,971 Estrada Harbor Suite 165,5398 Rachel Roads,0,326,7
eee8dc66-eaf,911a2f73,704.3,Credit Card,Health,4,Tablet,208.80.16.66,54152 Victoria Islands Apt. 313,769 Smith Ville,0,5,20
9e327100-072,d4bdcb61,311.6,Credit Card,Sports,3,Mobile,205.167.25.207,0919 Cline Squares,814 Amy Bypass,0,299,20
